order_id,user_id,order_ts,subtotal,discount,tax,shipping,total,status,coupon_code,utm_source,utm_campaign
25087,U000237,2025-08-17T16:08:15,793.18,7.85,65.44,8.12,858.89,fulfilled,WELCOME,google,google_campaign_1
25088,U003707,2025-08-17T08:09:21,247.23,1.92,20.4,8.27,273.98,fulfilled,VIP,affiliate,affiliate_campaign_6
25089,U002419,2025-08-17T06:24:48,95.97,12.18,7.92,2.26,93.97,fulfilled,,affiliate,affiliate_campaign_1
25090,U000042,2025-08-17T17:38:46,90.32,3.39,7.45,0.33,94.71,fulfilled,SAVE10,tiktok,tiktok_campaign_4
25091,U002034,2025-08-17T15:41:57,110.62,14.23,9.13,8.39,113.91,placed,FREESHIP,email,email_campaign_4
25092,U004459,2025-08-17T13:05:49,728.93,17.47,60.14,5.43,777.03,refunded,WELCOME,facebook,facebook_campaign_5
25093,U001940,2025-08-17T15:30:04,593.02,42.37,48.92,5.83,605.4,fulfilled,SAVE10,google,google_campaign_4
25094,U004204,2025-08-17T15:36:21,643.03,47.2,53.05,8.32,657.2,fulfilled,,google,google_campaign_6
25095,U002584,2025-08-17T10:02:02,428.38,36.29,35.34,7.02,434.45,placed,SAVE10,facebook,facebook_campaign_6
25096,U001908,2025-08-17T14:08:24,800.16,137.18,66.01,3.05,732.04,fulfilled,FREESHIP,affiliate,affiliate_campaign_6
25097,U004436,2025-08-17T08:10:02,104.57,15.2,8.63,0.33,98.33,placed,WELCOME,email,email_campaign_6
25098,U002888,2025-08-17T03:02:17,419.4,8.95,34.6,1.3,446.35,fulfilled,FREESHIP,email,email_campaign_2
25099,U004657,2025-08-17T22:23:00,278.67,42.06,22.99,9.43,269.03,placed,VIP,google,google_campaign_1
25100,U002578,2025-08-17T20:57:01,1021.34,105.26,84.26,6.2,1006.54,placed,SAVE10,facebook,facebook_campaign_2
25101,U001300,2025-08-17T17:58:45,588.14,42.35,48.52,10.28,604.59,refunded,WELCOME,tiktok,tiktok_campaign_4
25102,U003645,2025-08-17T19:21:53,384.88,44.21,31.75,11.85,384.27,placed,WELCOME,email,email_campaign_5
25103,U004978,2025-08-17T01:20:46,224.32,5.93,18.51,9.45,246.35,fulfilled,,google,google_campaign_5
25104,U002506,2025-08-17T18:43:27,514.68,89.28,42.46,2.26,470.12,fulfilled,FREESHIP,affiliate,affiliate_campaign_6
25105,U003454,2025-08-17T19:13:17,191.08,26.32,15.76,7.53,188.05,fulfilled,WELCOME,facebook,facebook_campaign_1
25106,U003257,2025-08-17T15:13:07,300.12,39.03,24.76,10.45,296.3,placed,,google,google_campaign_6
25107,U003503,2025-08-17T21:11:54,99.6,6.62,8.22,6.45,107.65,fulfilled,VIP,google,google_campaign_2
25108,U004775,2025-08-17T06:10:23,592.83,99.88,48.91,8.33,550.19,fulfilled,,tiktok,tiktok_campaign_3
25109,U000531,2025-08-17T13:44:15,1190.7,46.23,98.23,9.06,1251.76,placed,,google,google_campaign_6
25110,U000037,2025-08-17T01:32:45,133.7,14.66,11.03,6.15,136.22,fulfilled,VIP,facebook,facebook_campaign_5
25111,U002462,2025-08-17T12:08:30,92.68,6.08,7.65,4.43,98.68,fulfilled,SAVE10,email,email_campaign_6
25112,U003302,2025-08-17T07:32:16,73.24,8.85,6.04,10.21,80.64,fulfilled,VIP,tiktok,tiktok_campaign_4
25113,U002862,2025-08-17T06:00:04,570.04,7.86,47.03,4.91,614.12,fulfilled,SAVE10,google,google_campaign_2
25114,U002379,2025-08-17T17:42:55,292.28,41.47,24.11,4.22,279.14,placed,FREESHIP,google,google_campaign_4
25115,U000639,2025-08-17T18:38:38,194.04,20.32,16.01,1.15,190.88,fulfilled,VIP,affiliate,affiliate_campaign_2
25116,U004517,2025-08-17T17:53:35,324.62,19.33,26.78,3.88,335.95,placed,VIP,google,google_campaign_2
25117,U000064,2025-08-17T09:52:49,338.28,59.86,27.91,8.95,315.28,fulfilled,SAVE10,tiktok,tiktok_campaign_5
25118,U004767,2025-08-17T07:36:42,489.58,52.17,40.39,8.62,486.42,placed,FREESHIP,facebook,facebook_campaign_6
25119,U000864,2025-08-17T19:47:30,202.1,5.35,16.67,2.98,216.4,fulfilled,,email,email_campaign_5
25120,U002739,2025-08-17T11:33:54,321.29,22.0,26.51,9.13,334.93,fulfilled,SAVE10,google,google_campaign_1
25121,U000763,2025-08-17T15:25:45,195.28,26.63,16.11,6.87,191.63,placed,FREESHIP,email,email_campaign_1
25122,U000408,2025-08-17T15:23:21,527.4,41.14,43.51,3.63,533.4,placed,VIP,facebook,facebook_campaign_5
25123,U002153,2025-08-17T19:38:25,151.38,12.35,12.49,10.89,162.41,fulfilled,WELCOME,tiktok,tiktok_campaign_6
25124,U000160,2025-08-17T03:16:30,452.88,1.67,37.36,10.25,498.82,placed,,facebook,facebook_campaign_5
25125,U000497,2025-08-17T09:07:00,446.03,69.68,36.8,5.2,418.35,placed,,affiliate,affiliate_campaign_6
25126,U004237,2025-08-17T20:16:01,68.1,6.7,5.62,2.95,69.97,fulfilled,WELCOME,google,google_campaign_1
25127,U004809,2025-08-17T23:14:19,121.85,8.84,10.05,5.21,128.27,fulfilled,SAVE10,tiktok,tiktok_campaign_6
25128,U003894,2025-08-17T14:51:31,255.54,21.14,21.08,8.64,264.12,fulfilled,VIP,google,google_campaign_6
25129,U003024,2025-08-17T07:45:20,454.96,63.34,37.53,10.66,439.81,fulfilled,SAVE10,affiliate,affiliate_campaign_4
25130,U001084,2025-08-17T00:10:45,719.44,18.32,59.35,3.54,764.01,fulfilled,SAVE10,email,email_campaign_3
25131,U002696,2025-08-17T20:23:01,522.04,11.95,43.07,11.56,564.72,fulfilled,,facebook,facebook_campaign_5
25132,U003106,2025-08-17T23:25:24,542.53,56.23,44.76,5.4,536.46,fulfilled,SAVE10,tiktok,tiktok_campaign_5
25133,U001528,2025-08-17T18:52:10,560.82,70.39,46.27,10.27,546.97,placed,VIP,affiliate,affiliate_campaign_5
25134,U004586,2025-08-17T16:59:59,346.14,42.13,28.56,3.72,336.29,fulfilled,,facebook,facebook_campaign_5
25135,U004291,2025-08-17T16:03:15,494.97,26.67,40.84,9.55,518.69,fulfilled,SAVE10,affiliate,affiliate_campaign_6
25136,U000646,2025-08-17T12:19:17,70.05,11.3,5.78,9.96,74.49,fulfilled,,affiliate,affiliate_campaign_3
25137,U002824,2025-08-17T13:58:26,319.32,0.91,26.34,8.83,353.58,fulfilled,FREESHIP,facebook,facebook_campaign_5
25138,U004570,2025-08-17T04:45:19,520.95,76.31,42.98,1.29,488.91,fulfilled,WELCOME,tiktok,tiktok_campaign_5
25139,U003994,2025-08-17T05:53:43,266.64,33.38,22.0,8.35,263.61,fulfilled,SAVE10,email,email_campaign_2
25140,U002789,2025-08-17T02:19:19,416.45,5.44,34.36,1.12,446.49,placed,,google,google_campaign_5
25141,U002800,2025-08-17T12:16:04,180.39,24.45,14.88,3.86,174.68,fulfilled,,facebook,facebook_campaign_2
25142,U002778,2025-08-17T20:53:40,803.46,38.05,66.29,6.5,838.2,fulfilled,FREESHIP,email,email_campaign_2
25143,U000291,2025-08-17T06:23:51,557.97,99.72,46.03,3.68,507.96,fulfilled,WELCOME,affiliate,affiliate_campaign_2
25144,U002840,2025-08-17T10:37:33,413.8,24.36,34.14,4.51,428.09,fulfilled,FREESHIP,facebook,facebook_campaign_2
25145,U002714,2025-08-17T18:59:31,290.05,34.51,23.93,7.14,286.61,fulfilled,,facebook,facebook_campaign_2
25146,U004739,2025-08-17T21:17:29,773.0,88.96,63.77,10.14,757.95,placed,FREESHIP,tiktok,tiktok_campaign_2
25147,U001641,2025-08-17T07:31:32,104.52,16.41,8.62,3.05,99.78,refunded,SAVE10,affiliate,affiliate_campaign_2
25148,U003916,2025-08-17T19:13:16,802.71,135.09,66.22,2.61,736.45,fulfilled,SAVE10,google,google_campaign_2
25149,U001613,2025-08-17T21:54:27,130.48,2.69,10.76,8.35,146.9,fulfilled,SAVE10,google,google_campaign_2
25150,U004611,2025-08-17T13:53:54,463.59,55.76,38.25,0.82,446.9,fulfilled,WELCOME,tiktok,tiktok_campaign_3
25151,U001044,2025-08-17T09:24:15,304.96,31.11,25.16,4.33,303.34,fulfilled,SAVE10,email,email_campaign_3
25152,U001740,2025-08-17T19:52:32,935.54,58.62,77.18,2.3,956.4,placed,WELCOME,facebook,facebook_campaign_5
25153,U002803,2025-08-17T11:23:01,76.14,11.3,6.28,6.32,77.44,fulfilled,VIP,tiktok,tiktok_campaign_2
25154,U002929,2025-08-17T01:16:36,23.35,1.93,1.93,1.01,24.36,fulfilled,VIP,tiktok,tiktok_campaign_2
25155,U004311,2025-08-17T01:59:10,937.77,115.02,77.37,0.44,900.56,fulfilled,,tiktok,tiktok_campaign_3
25156,U000762,2025-08-17T01:24:56,480.45,44.51,39.64,0.12,475.7,fulfilled,VIP,facebook,facebook_campaign_3
25157,U001554,2025-08-17T08:29:44,210.59,18.07,17.37,6.33,216.22,placed,WELCOME,affiliate,affiliate_campaign_2
25158,U001919,2025-08-17T07:06:47,163.65,20.62,13.5,8.03,164.56,fulfilled,,affiliate,affiliate_campaign_6
25159,U001665,2025-08-17T18:52:38,586.09,69.62,48.35,6.11,570.93,fulfilled,VIP,email,email_campaign_4
25160,U004238,2025-08-17T06:37:08,654.61,4.9,54.01,8.7,712.42,placed,WELCOME,email,email_campaign_5
25161,U002895,2025-08-17T13:38:04,967.61,67.84,79.83,1.51,981.11,fulfilled,SAVE10,email,email_campaign_5
25162,U000999,2025-08-17T09:38:23,251.05,12.67,20.71,6.85,265.94,placed,WELCOME,facebook,facebook_campaign_2
25163,U003209,2025-08-17T22:36:00,1053.48,119.14,86.91,11.47,1032.72,fulfilled,VIP,tiktok,tiktok_campaign_6
25164,U002655,2025-08-17T10:38:50,78.01,7.29,6.44,3.27,80.43,fulfilled,SAVE10,affiliate,affiliate_campaign_5
25165,U004984,2025-08-17T13:40:28,529.12,26.6,43.65,7.88,554.05,fulfilled,VIP,tiktok,tiktok_campaign_4
25166,U001438,2025-08-17T08:44:09,715.51,48.76,59.03,9.02,734.8,fulfilled,WELCOME,email,email_campaign_6
25167,U002392,2025-08-17T16:30:21,592.56,93.86,48.89,11.93,559.52,fulfilled,SAVE10,facebook,facebook_campaign_4
25168,U003498,2025-08-17T04:49:42,450.33,79.3,37.15,4.41,412.59,fulfilled,WELCOME,facebook,facebook_campaign_2
25169,U003269,2025-08-17T22:08:24,266.73,15.17,22.01,4.77,278.34,placed,SAVE10,facebook,facebook_campaign_4
25170,U002900,2025-08-17T00:56:46,326.23,35.34,26.91,5.08,322.88,fulfilled,SAVE10,facebook,facebook_campaign_6
25171,U001227,2025-08-17T02:25:06,143.91,13.32,11.87,6.08,148.54,fulfilled,,email,email_campaign_1
25172,U001972,2025-08-17T03:02:09,653.12,38.81,53.88,10.73,678.92,fulfilled,SAVE10,google,google_campaign_6
25173,U004914,2025-08-17T08:43:02,714.58,87.81,58.95,2.37,688.09,fulfilled,VIP,facebook,facebook_campaign_2
25174,U000720,2025-08-17T18:49:39,400.85,10.86,33.07,7.5,430.56,fulfilled,VIP,email,email_campaign_3
25175,U001173,2025-08-17T14:55:24,645.01,4.55,53.21,4.79,698.46,placed,WELCOME,tiktok,tiktok_campaign_6
25176,U001695,2025-08-17T06:20:07,226.07,20.47,18.65,9.32,233.57,placed,SAVE10,email,email_campaign_1
25177,U000794,2025-08-17T02:40:34,623.92,56.54,51.47,3.55,622.4,placed,,google,google_campaign_4
25178,U000871,2025-08-17T06:09:34,679.57,76.59,56.06,9.35,668.39,fulfilled,,tiktok,tiktok_campaign_3
25179,U001741,2025-08-17T03:27:41,304.79,42.82,25.15,2.89,290.01,fulfilled,SAVE10,tiktok,tiktok_campaign_6
25180,U000073,2025-08-17T15:22:36,44.62,3.94,3.68,10.12,54.48,fulfilled,VIP,email,email_campaign_5
25181,U003083,2025-08-17T17:37:59,461.49,37.01,38.07,5.94,468.49,refunded,WELCOME,affiliate,affiliate_campaign_2
25182,U002479,2025-08-17T21:15:08,133.5,2.57,11.01,10.36,152.3,fulfilled,WELCOME,affiliate,affiliate_campaign_6
25183,U004461,2025-08-17T05:03:47,622.74,99.0,51.38,2.09,577.21,fulfilled,FREESHIP,google,google_campaign_3
25184,U004135,2025-08-17T17:04:36,645.88,108.55,53.29,0.75,591.37,fulfilled,VIP,facebook,facebook_campaign_1
25185,U003909,2025-08-17T14:11:39,200.44,23.87,16.54,10.77,203.88,fulfilled,WELCOME,google,google_campaign_3
25186,U002524,2025-08-17T16:36:36,98.5,16.63,8.13,8.42,98.42,placed,WELCOME,tiktok,tiktok_campaign_5
25187,U002733,2025-08-17T21:53:49,270.72,41.23,22.33,5.71,257.53,fulfilled,VIP,facebook,facebook_campaign_3
25188,U003071,2025-08-17T01:23:58,577.58,74.62,47.65,11.21,561.82,fulfilled,,google,google_campaign_6
25189,U004289,2025-08-17T21:09:13,354.78,4.61,29.27,0.8,380.24,fulfilled,WELCOME,facebook,facebook_campaign_2
25190,U004175,2025-08-17T13:52:33,491.46,54.11,40.55,1.25,479.15,placed,SAVE10,tiktok,tiktok_campaign_2
25191,U000440,2025-08-17T22:43:27,541.49,30.46,44.67,5.82,561.52,fulfilled,WELCOME,google,google_campaign_4
25192,U001942,2025-08-17T21:30:37,135.09,14.03,11.14,0.17,132.37,fulfilled,WELCOME,facebook,facebook_campaign_5
25193,U002082,2025-08-17T20:36:05,72.66,7.47,5.99,0.9,72.08,placed,VIP,google,google_campaign_3
25194,U002012,2025-08-17T12:56:41,60.4,6.14,4.98,0.7,59.94,placed,VIP,email,email_campaign_1
25195,U001424,2025-08-17T11:57:21,597.28,3.69,49.28,0.88,643.75,placed,FREESHIP,facebook,facebook_campaign_6
25196,U002378,2025-08-17T02:28:19,370.56,39.23,30.57,2.86,364.76,placed,SAVE10,affiliate,affiliate_campaign_6
25197,U000168,2025-08-17T13:03:20,208.54,34.11,17.2,3.19,194.82,fulfilled,WELCOME,tiktok,tiktok_campaign_5
25198,U002724,2025-08-17T18:36:59,398.65,57.31,32.89,8.48,382.71,fulfilled,,affiliate,affiliate_campaign_6
25199,U001868,2025-08-17T01:11:17,365.86,21.05,30.18,9.15,384.14,fulfilled,FREESHIP,tiktok,tiktok_campaign_4
25200,U003657,2025-08-17T08:34:32,456.13,62.12,37.63,3.98,435.62,refunded,WELCOME,tiktok,tiktok_campaign_5
25201,U003717,2025-08-17T21:37:59,88.37,4.63,7.29,7.0,98.03,refunded,SAVE10,facebook,facebook_campaign_2
25202,U000669,2025-08-17T02:54:25,363.23,53.2,29.97,7.96,347.96,placed,WELCOME,google,google_campaign_1
25203,U001307,2025-08-17T06:19:46,601.53,62.85,49.63,7.39,595.7,fulfilled,VIP,google,google_campaign_2
25204,U000769,2025-08-17T07:38:15,295.06,49.67,24.34,6.23,275.96,refunded,VIP,facebook,facebook_campaign_5
25205,U003120,2025-08-17T14:57:31,570.63,0.61,47.08,9.3,626.4,fulfilled,SAVE10,facebook,facebook_campaign_6
25206,U002422,2025-08-17T13:53:52,465.91,48.51,38.44,9.18,465.02,fulfilled,SAVE10,tiktok,tiktok_campaign_5
25207,U000005,2025-08-17T00:57:15,468.64,48.19,38.66,8.76,467.87,placed,WELCOME,tiktok,tiktok_campaign_2
25208,U000317,2025-08-17T14:40:15,324.48,7.32,26.77,5.99,349.92,placed,WELCOME,tiktok,tiktok_campaign_4
25209,U001566,2025-08-17T08:01:29,335.15,38.21,27.65,9.87,334.46,fulfilled,WELCOME,tiktok,tiktok_campaign_2
25210,U003863,2025-08-17T09:48:55,498.78,60.92,41.15,3.47,482.48,fulfilled,FREESHIP,tiktok,tiktok_campaign_2
25211,U000039,2025-08-17T15:27:26,541.5,4.39,44.67,1.21,582.99,fulfilled,WELCOME,google,google_campaign_5
25212,U000756,2025-08-17T09:37:35,303.87,40.77,25.07,0.67,288.84,refunded,SAVE10,google,google_campaign_5
25213,U003462,2025-08-18T00:08:31,108.25,7.14,8.93,4.21,114.25,fulfilled,FREESHIP,google,google_campaign_1
25214,U002129,2025-08-17T09:33:02,120.43,0.0,9.94,6.37,136.74,fulfilled,WELCOME,affiliate,affiliate_campaign_5
25215,U001551,2025-08-17T19:09:02,520.76,38.64,42.96,1.96,527.04,fulfilled,SAVE10,tiktok,tiktok_campaign_6
25216,U002619,2025-08-17T07:59:59,231.2,39.38,19.07,4.59,215.48,fulfilled,FREESHIP,facebook,facebook_campaign_5
25217,U001628,2025-08-17T10:41:20,202.04,0.42,16.67,7.65,225.94,fulfilled,WELCOME,google,google_campaign_2
25218,U001983,2025-08-17T04:32:06,510.93,12.0,42.15,11.9,552.98,fulfilled,FREESHIP,google,google_campaign_1
25219,U004489,2025-08-17T18:10:56,430.26,44.36,35.5,10.4,431.8,fulfilled,VIP,tiktok,tiktok_campaign_5
25220,U003349,2025-08-17T03:08:25,226.88,7.7,18.72,9.9,247.8,fulfilled,WELCOME,facebook,facebook_campaign_5
25221,U004017,2025-08-17T07:12:55,773.55,55.23,63.82,7.75,789.89,refunded,FREESHIP,google,google_campaign_4
25222,U001210,2025-08-17T16:54:26,408.39,29.75,33.69,9.1,421.43,fulfilled,FREESHIP,email,email_campaign_3
25223,U004859,2025-08-17T09:42:10,723.47,72.35,59.69,0.59,711.4,placed,,google,google_campaign_6
25224,U003323,2025-08-17T03:18:19,172.41,15.37,14.22,4.44,175.7,fulfilled,FREESHIP,email,email_campaign_4
25225,U002817,2025-08-17T21:28:08,489.56,19.27,40.39,3.21,513.89,fulfilled,WELCOME,affiliate,affiliate_campaign_3
25226,U001059,2025-08-17T19:23:00,78.55,8.3,6.48,4.99,81.72,placed,VIP,tiktok,tiktok_campaign_4
25227,U004580,2025-08-17T05:00:27,374.82,61.26,30.92,6.96,351.44,fulfilled,VIP,email,email_campaign_6
25228,U004983,2025-08-17T10:14:47,258.83,38.74,21.35,9.9,251.34,fulfilled,,tiktok,tiktok_campaign_1
25229,U002924,2025-08-17T04:47:34,142.32,21.0,11.74,2.46,135.52,fulfilled,WELCOME,google,google_campaign_3
25230,U004015,2025-08-17T15:59:46,809.96,84.11,66.82,7.48,800.15,fulfilled,WELCOME,email,email_campaign_5
25231,U004802,2025-08-17T05:57:00,564.82,61.29,46.6,4.9,555.03,fulfilled,,google,google_campaign_6
25232,U002750,2025-08-17T19:45:08,391.14,33.23,32.27,0.44,390.62,fulfilled,,facebook,facebook_campaign_5
25233,U003610,2025-08-17T19:35:45,188.1,17.05,15.52,11.23,197.8,fulfilled,VIP,facebook,facebook_campaign_1
25234,U000373,2025-08-17T17:46:38,368.08,62.96,30.37,10.33,345.82,fulfilled,FREESHIP,email,email_campaign_4
25235,U004405,2025-08-17T00:32:50,293.67,15.01,24.23,2.12,305.01,fulfilled,VIP,facebook,facebook_campaign_3
25236,U002774,2025-08-16T16:41:24,334.62,36.34,27.61,6.73,332.62,fulfilled,FREESHIP,email,email_campaign_6
25237,U002576,2025-08-16T17:30:16,221.97,33.76,18.31,7.05,213.57,fulfilled,,google,google_campaign_3
25238,U000534,2025-08-16T01:59:28,53.22,2.82,4.39,11.19,65.98,refunded,FREESHIP,tiktok,tiktok_campaign_6
25239,U003082,2025-08-16T20:55:31,270.51,30.19,22.32,7.92,270.56,fulfilled,,google,google_campaign_3
25240,U001566,2025-08-16T09:18:04,437.66,45.1,36.11,10.83,439.5,fulfilled,,affiliate,affiliate_campaign_6
25241,U003404,2025-08-16T23:26:19,197.94,31.52,16.33,1.2,183.95,placed,,google,google_campaign_3
25242,U002646,2025-08-16T18:07:41,216.63,19.94,17.87,1.6,216.16,fulfilled,WELCOME,email,email_campaign_3
25243,U002508,2025-08-16T03:55:42,305.76,51.02,25.23,3.16,283.13,placed,SAVE10,tiktok,tiktok_campaign_4
25244,U003662,2025-08-16T16:16:12,156.78,6.34,12.93,4.03,167.4,fulfilled,WELCOME,affiliate,affiliate_campaign_5
25245,U001606,2025-08-16T19:50:07,610.24,11.3,50.34,6.27,655.55,fulfilled,,affiliate,affiliate_campaign_2
25246,U002839,2025-08-16T18:38:00,257.9,35.97,21.28,2.44,245.65,fulfilled,VIP,facebook,facebook_campaign_1
25247,U003353,2025-08-16T09:46:54,509.61,19.22,42.04,5.41,537.84,fulfilled,FREESHIP,affiliate,affiliate_campaign_1
25248,U003103,2025-08-16T12:37:15,692.9,96.75,57.16,4.06,657.37,placed,FREESHIP,email,email_campaign_6
25249,U003830,2025-08-16T13:23:21,382.07,6.89,31.52,6.37,413.07,placed,FREESHIP,tiktok,tiktok_campaign_5
25250,U003300,2025-08-16T17:10:48,42.7,1.4,3.52,5.62,50.44,placed,SAVE10,google,google_campaign_6
25251,U000062,2025-08-16T15:31:09,186.92,7.95,15.42,9.63,204.02,fulfilled,WELCOME,affiliate,affiliate_campaign_6
25252,U003289,2025-08-16T05:15:06,290.37,38.65,23.96,3.14,278.82,fulfilled,FREESHIP,tiktok,tiktok_campaign_2
25253,U000241,2025-08-16T02:45:52,173.74,18.83,14.33,10.47,179.71,fulfilled,,facebook,facebook_campaign_3
25254,U003101,2025-08-16T15:04:53,585.7,63.54,48.32,8.44,578.92,fulfilled,,tiktok,tiktok_campaign_6
25255,U001642,2025-08-16T08:51:07,207.64,23.09,17.13,10.23,211.91,fulfilled,,email,email_campaign_6
25256,U003074,2025-08-16T11:15:24,1033.46,137.49,85.26,2.31,983.54,refunded,WELCOME,facebook,facebook_campaign_2
25257,U001520,2025-08-16T17:34:14,179.9,3.3,14.84,7.38,198.82,fulfilled,FREESHIP,email,email_campaign_6
25258,U002527,2025-08-16T06:57:53,730.48,98.1,60.26,0.9,693.54,fulfilled,SAVE10,google,google_campaign_5
25259,U000827,2025-08-16T11:45:41,311.04,49.45,25.66,8.58,295.83,placed,FREESHIP,facebook,facebook_campaign_3
25260,U002187,2025-08-16T08:27:07,693.84,27.94,57.24,2.9,726.04,fulfilled,WELCOME,facebook,facebook_campaign_1
25261,U000162,2025-08-16T07:04:32,350.68,7.71,28.93,2.4,374.3,placed,WELCOME,facebook,facebook_campaign_5
25262,U002251,2025-08-16T01:48:31,131.16,14.55,10.82,6.81,134.24,refunded,,facebook,facebook_campaign_6
25263,U004214,2025-08-16T18:56:26,32.16,0.88,2.65,1.02,34.95,fulfilled,WELCOME,google,google_campaign_3
25264,U004399,2025-08-16T03:43:35,173.11,20.71,14.28,9.25,175.93,refunded,WELCOME,affiliate,affiliate_campaign_5
25265,U004571,2025-08-16T15:35:49,449.92,30.66,37.12,6.24,462.62,placed,VIP,google,google_campaign_6
25266,U000785,2025-08-16T21:30:42,566.1,87.4,46.7,8.06,533.46,fulfilled,SAVE10,affiliate,affiliate_campaign_5
25267,U003824,2025-08-16T00:33:36,162.45,11.6,13.4,8.31,172.56,placed,WELCOME,facebook,facebook_campaign_6
25268,U004026,2025-08-16T21:18:55,422.49,10.1,34.86,5.28,452.53,fulfilled,VIP,affiliate,affiliate_campaign_3
25269,U000123,2025-08-16T03:19:15,491.41,53.81,40.54,9.11,487.25,fulfilled,,google,google_campaign_5
25270,U003443,2025-08-16T08:17:21,557.06,98.86,45.96,11.39,515.55,fulfilled,FREESHIP,affiliate,affiliate_campaign_6
25271,U001073,2025-08-16T10:44:21,517.6,55.29,42.7,9.31,514.32,fulfilled,VIP,google,google_campaign_4
25272,U003702,2025-08-16T20:21:31,258.16,9.57,21.3,3.03,272.92,fulfilled,,facebook,facebook_campaign_6
25273,U002829,2025-08-16T17:27:12,618.86,110.21,51.06,5.7,565.41,fulfilled,,google,google_campaign_6
25274,U003263,2025-08-16T19:47:28,76.91,0.77,6.35,11.31,93.8,fulfilled,FREESHIP,affiliate,affiliate_campaign_3
25275,U004687,2025-08-16T23:00:00,254.3,12.09,20.98,8.09,271.28,placed,,google,google_campaign_5
25276,U001365,2025-08-17T00:01:37,355.72,55.66,29.35,2.51,331.92,placed,,affiliate,affiliate_campaign_1
25277,U002602,2025-08-16T13:32:14,749.99,125.55,61.87,4.71,691.02,fulfilled,VIP,affiliate,affiliate_campaign_2
25278,U001892,2025-08-16T18:55:49,173.76,17.72,14.34,9.99,180.37,fulfilled,VIP,google,google_campaign_2
25279,U003843,2025-08-16T01:28:07,105.82,4.58,8.73,10.09,120.06,fulfilled,,tiktok,tiktok_campaign_5
25280,U003966,2025-08-16T09:54:32,155.86,18.61,12.86,9.64,159.75,placed,VIP,tiktok,tiktok_campaign_1
25281,U002124,2025-08-16T10:20:07,132.86,23.43,10.96,6.76,127.15,fulfilled,VIP,email,email_campaign_5
25282,U002905,2025-08-16T16:39:34,137.57,5.95,11.35,10.07,153.04,placed,,affiliate,affiliate_campaign_1
25283,U003763,2025-08-16T15:08:54,255.54,2.97,21.08,9.86,283.51,fulfilled,FREESHIP,facebook,facebook_campaign_1
25284,U004965,2025-08-16T09:59:59,793.16,57.7,65.44,3.6,804.5,placed,WELCOME,google,google_campaign_5
25285,U000387,2025-08-16T18:18:45,768.2,121.96,63.38,10.79,720.41,fulfilled,FREESHIP,affiliate,affiliate_campaign_1
25286,U003524,2025-08-16T13:04:58,618.89,101.41,51.06,7.17,575.71,fulfilled,SAVE10,google,google_campaign_4
25287,U000237,2025-08-16T16:14:43,385.75,2.58,31.82,7.69,422.68,fulfilled,SAVE10,google,google_campaign_1
25288,U001433,2025-08-16T14:35:47,113.52,8.27,9.37,11.19,125.81,fulfilled,FREESHIP,google,google_campaign_6
25289,U000942,2025-08-16T13:16:25,230.73,2.63,19.04,11.08,258.22,fulfilled,,tiktok,tiktok_campaign_2
25290,U001383,2025-08-16T05:23:12,390.77,21.97,32.24,1.02,402.06,fulfilled,VIP,facebook,facebook_campaign_3
